Season,Season_encoded,Team,Matches_Played,Home_Matches,Away_Matches,Wins,Draws,Losses,Home_Wins,Away_Wins,Points,Points_Per_Game,Goals_Scored,Goals_Conceded,Goal_Difference,Avg_Goals_Scored,Avg_Goals_Conceded,Total_Shots,Total_Shots_On_Target,Avg_Shots,Avg_Shots_On_Target,Shot_Accuracy,Clean_Sheets,Clean_Sheet_Rate,Yellow_Cards,Red_Cards,Fouls,Corners,Avg_Corners,Win_Rate,Home_Win_Rate,Away_Win_Rate,Final_Position,Team_encoded
2020-21,20,Fulham,38,19,19,5,13,20,2,3,28,0.7368421052631579,27,53,-26,0.7105263157894737,1.394736842105263,442.0,136.0,11.631578947368421,3.5789473684210527,30.76923076923077,9,0.23684210526315788,66.0,3.0,484.0,164.0,4.315789473684211,0.13157894736842105,0.10526315789473684,0.15789473684210525,18,18
2020-21,20,West Brom,38,19,19,5,11,22,3,2,26,0.6842105263157895,35,76,-41,0.9210526315789473,2.0,340.0,112.0,8.947368421052632,2.9473684210526314,32.94117647058823,6,0.15789473684210525,51.0,4.0,404.0,145.0,3.8157894736842106,0.13157894736842105,0.15789473684210525,0.10526315789473684,19,42
2020-21,20,Sheffield United,38,19,19,7,2,29,5,2,23,0.6052631578947368,20,63,-43,0.5263157894736842,1.6578947368421053,325.0,99.0,8.552631578947368,2.6052631578947367,30.461538461538463,5,0.13157894736842105,73.0,3.0,459.0,171.0,4.5,0.18421052631578946,0.2631578947368421,0.10526315789473684,20,35
2021-22,21,Man City,38,19,19,29,6,3,15,14,93,2.4473684210526314,99,26,73,2.6052631578947367,0.6842105263157895,715.0,254.0,18.81578947368421,6.684210526315789,35.52447552447553,21,0.5526315789473685,42.0,1.0,320.0,317.0,8.342105263157896,0.7631578947368421,0.7894736842105263,0.7368421052631579,1,26
2021-22,21,Liverpool,38,19,19,28,8,2,15,13,92,2.4210526315789473,94,26,68,2.473684210526316,0.6842105263157895,730.0,256.0,19.210526315789473,6.7368421052631575,35.06849315068493,21,0.5526315789473685,50.0,1.0,363.0,285.0,7.5,0.7368421052631579,0.7894736842105263,0.6842105263157895,2,24
2021-22,21,Chelsea,38,19,19,21,11,6,9,12,74,1.9473684210526316,76,33,43,2.0,0.868421052631579,592.0,211.0,15.578947368421053,5.552631578947368,35.641891891891895,16,0.42105263157894735,63.0,1.0,409.0,242.0,6.368421052631579,0.5526315789473685,0.47368421052631576,0.631578947368421,3,13
2021-22,21,Tottenham,38,19,19,22,5,11,13,9,71,1.868421052631579,69,40,29,1.8157894736842106,1.0526315789473684,491.0,198.0,12.921052631578947,5.2105263157894735,40.32586558044807,16,0.42105263157894735,67.0,1.0,386.0,195.0,5.131578947368421,0.5789473684210527,0.6842105263157895,0.47368421052631576,4,40
2021-22,21,Arsenal,38,19,19,22,3,13,13,9,69,1.8157894736842106,61,48,13,1.605263157894737,1.263157894736842,588.0,197.0,15.473684210526315,5.184210526315789,33.50340136054422,13,0.34210526315789475,60.0,4.0,363.0,209.0,5.5,0.5789473684210527,0.6842105263157895,0.47368421052631576,5,0
2021-22,21,Man United,38,19,19,16,10,12,10,6,58,1.5263157894736843,57,57,0,1.5,1.5,508.0,187.0,13.368421052631579,4.921052631578948,36.811023622047244,8,0.21052631578947367,75.0,2.0,395.0,199.0,5.2368421052631575,0.42105263157894735,0.5263157894736842,0.3157894736842105,6,27
2021-22,21,West Ham,38,19,19,16,8,14,9,7,56,1.4736842105263157,60,51,9,1.5789473684210527,1.3421052631578947,433.0,158.0,11.394736842105264,4.157894736842105,36.489607390300236,8,0.21052631578947367,47.0,3.0,324.0,191.0,5.026315789473684,0.42105263157894735,0.47368421052631576,0.3684210526315789,7,43
2021-22,21,Leicester,38,19,19,14,10,14,10,4,52,1.368421052631579,62,59,3,1.631578947368421,1.5526315789473684,435.0,169.0,11.447368421052632,4.447368421052632,38.85057471264368,7,0.18421052631578946,54.0,1.0,356.0,185.0,4.868421052631579,0.3684210526315789,0.5263157894736842,0.21052631578947367,8,23
2021-22,21,Brighton,38,19,19,12,15,11,5,7,51,1.3421052631578947,42,44,-2,1.105263157894737,1.1578947368421053,490.0,152.0,12.894736842105264,4.0,31.020408163265305,11,0.2894736842105263,71.0,2.0,393.0,202.0,5.315789473684211,0.3157894736842105,0.2631578947368421,0.3684210526315789,9,9
2021-22,21,Wolves,38,19,19,15,6,17,7,8,51,1.3421052631578947,38,43,-5,1.0,1.131578947368421,402.0,136.0,10.578947368421053,3.5789473684210527,33.83084577114428,11,0.2894736842105263,59.0,2.0,365.0,168.0,4.421052631578948,0.39473684210526316,0.3684210526315789,0.42105263157894735,10,45
2021-22,21,Newcastle,38,19,19,13,10,15,8,5,49,1.2894736842105263,44,62,-18,1.1578947368421053,1.631578947368421,448.0,148.0,11.789473684210526,3.8947368421052633,33.035714285714285,8,0.21052631578947367,79.0,1.0,391.0,160.0,4.2105263157894735,0.34210526315789475,0.42105263157894735,0.2631578947368421,11,29
2021-22,21,Crystal Palace,38,19,19,11,15,12,7,4,48,1.263157894736842,50,46,4,1.3157894736842106,1.2105263157894737,412.0,147.0,10.842105263157896,3.8684210526315788,35.67961165048544,12,0.3157894736842105,67.0,1.0,415.0,176.0,4.631578947368421,0.2894736842105263,0.3684210526315789,0.21052631578947367,12,15
2021-22,21,Brentford,38,19,19,13,7,18,7,6,46,1.2105263157894737,48,56,-8,1.263157894736842,1.4736842105263157,442.0,154.0,11.631578947368421,4.052631578947368,34.841628959276015,9,0.23684210526315788,61.0,3.0,371.0,159.0,4.184210526315789,0.34210526315789475,0.3684210526315789,0.3157894736842105,13,8
2021-22,21,Aston Villa,38,19,19,13,6,19,6,7,45,1.1842105263157894,52,54,-2,1.368421052631579,1.4210526315789473,454.0,162.0,11.947368421052632,4.2631578947368425,35.68281938325991,11,0.2894736842105263,77.0,2.0,401.0,196.0,5.157894736842105,0.34210526315789475,0.3157894736842105,0.3684210526315789,14,1
2021-22,21,Southampton,38,19,19,9,13,16,6,3,40,1.0526315789473684,43,67,-24,1.131578947368421,1.763157894736842,482.0,170.0,12.68421052631579,4.473684210526316,35.26970954356847,8,0.21052631578947367,63.0,2.0,402.0,234.0,6.157894736842105,0.23684210526315788,0.3157894736842105,0.15789473684210525,15,36
2021-22,21,Everton,38,19,19,11,6,21,9,2,39,1.0263157894736843,43,66,-23,1.131578947368421,1.736842105263158,438.0,138.0,11.526315789473685,3.6315789473684212,31.506849315068493,8,0.21052631578947367,76.0,6.0,368.0,161.0,4.2368421052631575,0.2894736842105263,0.47368421052631576,0.10526315789473684,16,17
2021-22,21,Leeds,38,19,19,9,11,18,4,5,38,1.0,42,79,-37,1.105263157894737,2.0789473684210527,485.0,154.0,12.763157894736842,4.052631578947368,31.752577319587626,5,0.13157894736842105,100.0,3.0,469.0,171.0,4.5,0.23684210526315788,0.21052631578947367,0.2631578947368421,17,22
2021-22,21,Burnley,38,19,19,7,14,17,5,2,35,0.9210526315789473,34,53,-19,0.8947368421052632,1.394736842105263,407.0,125.0,10.710526315789474,3.289473684210526,30.71253071253071,9,0.23684210526315788,68.0,2.0,394.0,184.0,4.842105263157895,0.18421052631578946,0.2631578947368421,0.10526315789473684,18,10
2021-22,21,Watford,38,19,19,6,5,27,2,4,23,0.6052631578947368,34,77,-43,0.8947368421052632,2.026315789473684,396.0,127.0,10.421052631578947,3.3421052631578947,32.07070707070707,4,0.10526315789473684,57.0,3.0,440.0,162.0,4.2631578947368425,0.15789473684210525,0.10526315789473684,0.21052631578947367,19,41
2021-22,21,Norwich,38,19,19,5,7,26,3,2,22,0.5789473684210527,23,84,-61,0.6052631578947368,2.210526315789474,374.0,109.0,9.842105263157896,2.8684210526315788,29.144385026737968,6,0.15789473684210525,55.0,2.0,356.0,165.0,4.342105263157895,0.13157894736842105,0.15789473684210525,0.10526315789473684,20,30
2022-23,22,Man City,38,19,19,28,5,5,17,11,89,2.3421052631578947,94,33,61,2.473684210526316,0.868421052631579,603.0,219.0,15.868421052631579,5.7631578947368425,36.318407960199,13,0.34210526315789475,43.0,1.0,347.0,240.0,6.315789473684211,0.7368421052631579,0.8947368421052632,0.5789473684210527,1,26
2022-23,22,Arsenal,38,19,19,26,6,6,14,12,84,2.210526315789474,88,43,45,2.3157894736842106,1.131578947368421,593.0,204.0,15.605263157894736,5.368421052631579,34.40134907251265,14,0.3684210526315789,51.0,0.0,373.0,223.0,5.868421052631579,0.6842105263157895,0.7368421052631579,0.631578947368421,2,0
2022-23,22,Man United,38,19,19,23,6,9,15,8,75,1.9736842105263157,58,43,15,1.5263157894736843,1.131578947368421,592.0,214.0,15.578947368421053,5.631578947368421,36.14864864864865,17,0.4473684210526316,78.0,1.0,423.0,195.0,5.131578947368421,0.6052631578947368,0.7894736842105263,0.42105263157894735,3,27
2022-23,22,Newcastle,38,19,19,19,14,5,11,8,71,1.868421052631579,68,33,35,1.7894736842105263,0.868421052631579,571.0,197.0,15.026315789473685,5.184210526315789,34.50087565674256,14,0.3684210526315789,57.0,1.0,406.0,270.0,7.105263157894737,0.5,0.5789473684210527,0.42105263157894735,4,29
2022-23,22,Liverpool,38,19,19,19,10,9,13,6,67,1.763157894736842,75,47,28,1.9736842105263157,1.236842105263158,605.0,212.0,15.921052631578947,5.578947368421052,35.04132231404959,14,0.3684210526315789,57.0,1.0,405.0,236.0,6.2105263157894735,0.5,0.6842105263157895,0.3157894736842105,5,24
2022-23,22,Brighton,38,19,19,18,8,12,10,8,62,1.631578947368421,72,53,19,1.894736842105263,1.394736842105263,612.0,231.0,16.105263157894736,6.078947368421052,37.745098039215684,12,0.3157894736842105,59.0,0.0,426.0,233.0,6.131578947368421,0.47368421052631576,0.5263157894736842,0.42105263157894735,6,9
2022-23,22,Aston Villa,38,19,19,18,7,13,12,6,61,1.605263157894737,51,46,5,1.3421052631578947,1.2105263157894737,431.0,151.0,11.342105263157896,3.973684210526316,35.03480278422274,12,0.3157894736842105,80.0,1.0,417.0,165.0,4.342105263157895,0.47368421052631576,0.631578947368421,0.3157894736842105,7,1
2022-23,22,Tottenham,38,19,19,18,6,14,12,6,60,1.5789473684210527,70,63,7,1.8421052631578947,1.6578947368421053,520.0,200.0,13.68421052631579,5.2631578947368425,38.46153846153847,10,0.2631578947368421,75.0,3.0,423.0,203.0,5.342105263157895,0.47368421052631576,0.631578947368421,0.3157894736842105,8,40
2022-23,22,Brentford,38,19,19,15,14,9,10,5,59,1.5526315789473684,58,46,12,1.5263157894736843,1.2105263157894737,397.0,162.0,10.447368421052632,4.2631578947368425,40.80604534005038,12,0.3157894736842105,55.0,1.0,354.0,163.0,4.2894736842105265,0.39473684210526316,0.5263157894736842,0.2631578947368421,9,8
2022-23,22,Fulham,38,19,19,15,7,16,8,7,52,1.368421052631579,55,53,2,1.4473684210526316,1.394736842105263,429.0,149.0,11.289473684210526,3.9210526315789473,34.731934731934736,9,0.23684210526315788,80.0,1.0,411.0,185.0,4.868421052631579,0.39473684210526316,0.42105263157894735,0.3684210526315789,10,18
2022-23,22,Crystal Palace,38,19,19,11,12,15,7,4,45,1.1842105263157894,40,49,-9,1.0526315789473684,1.2894736842105263,425.0,136.0,11.18421052631579,3.5789473684210527,32.0,9,0.23684210526315788,78.0,3.0,446.0,186.0,4.894736842105263,0.2894736842105263,0.3684210526315789,0.21052631578947367,11,15
2022-23,22,Chelsea,38,19,19,11,11,16,6,5,44,1.1578947368421053,38,47,-9,1.0,1.236842105263158,484.0,158.0,12.736842105263158,4.157894736842105,32.64462809917356,10,0.2631578947368421,77.0,3.0,397.0,209.0,5.5,0.2894736842105263,0.3157894736842105,0.2631578947368421,12,13
2022-23,22,Wolves,38,19,19,11,8,19,9,2,41,1.0789473684210527,31,58,-27,0.8157894736842105,1.5263157894736843,413.0,125.0,10.868421052631579,3.289473684210526,30.26634382566586,11,0.2894736842105263,83.0,5.0,463.0,186.0,4.894736842105263,0.2894736842105263,0.47368421052631576,0.10526315789473684,13,45
2022-23,22,West Ham,38,19,19,11,7,20,8,3,40,1.0526315789473684,42,55,-13,1.105263157894737,1.4473684210526316,474.0,145.0,12.473684210526315,3.8157894736842106,30.590717299578056,9,0.23684210526315788,44.0,0.0,361.0,207.0,5.447368421052632,0.2894736842105263,0.42105263157894735,0.15789473684210525,14,43
2022-23,22,Bournemouth,38,19,19,11,6,21,6,5,39,1.0263157894736843,37,71,-34,0.9736842105263158,1.868421052631579,355.0,133.0,9.342105263157896,3.5,37.46478873239437,8,0.21052631578947367,68.0,0.0,391.0,144.0,3.789473684210526,0.2894736842105263,0.3157894736842105,0.2631578947368421,15,6
2022-23,22,Nott'm Forest,38,19,19,9,11,18,8,1,38,1.0,38,68,-30,1.0,1.7894736842105263,368.0,118.0,9.68421052631579,3.1052631578947367,32.065217391304344,8,0.21052631578947367,84.0,0.0,445.0,128.0,3.3684210526315788,0.23684210526315788,0.42105263157894735,0.05263157894736842,16,31
2022-23,22,Everton,38,19,19,8,12,18,6,2,36,0.9473684210526315,34,57,-23,0.8947368421052632,1.5,429.0,152.0,11.289473684210526,4.0,35.43123543123543,9,0.23684210526315788,79.0,2.0,396.0,175.0,4.605263157894737,0.21052631578947367,0.3157894736842105,0.10526315789473684,17,17
2022-23,22,Leicester,38,19,19,9,7,22,5,4,34,0.8947368421052632,51,68,-17,1.3421052631578947,1.7894736842105263,417.0,152.0,10.973684210526315,4.0,36.45083932853717,7,0.18421052631578946,58.0,2.0,411.0,135.0,3.5526315789473686,0.23684210526315788,0.2631578947368421,0.21052631578947367,18,23
2022-23,22,Leeds,38,19,19,7,10,21,5,2,31,0.8157894736842105,48,78,-30,1.263157894736842,2.0526315789473686,465.0,145.0,12.236842105263158,3.8157894736842106,31.182795698924732,5,0.13157894736842105,84.0,3.0,456.0,201.0,5.2894736842105265,0.18421052631578946,0.2631578947368421,0.10526315789473684,19,22
2022-23,22,Southampton,38,19,19,6,7,25,2,4,25,0.6578947368421053,36,73,-37,0.9473684210526315,1.9210526315789473,417.0,142.0,10.973684210526315,3.736842105263158,34.05275779376499,4,0.10526315789473684,73.0,0.0,430.0,157.0,4.131578947368421,0.15789473684210525,0.10526315789473684,0.21052631578947367,20,36
2023-24,23,Man City,38,19,19,28,7,3,14,14,91,2.3947368421052633,96,34,62,2.526315789473684,0.8947368421052632,690.0,278.0,18.157894736842106,7.315789473684211,40.28985507246377,13,0.34210526315789475,51.0,2.0,287.0,282.0,7.421052631578948,0.7368421052631579,0.7368421052631579,0.7368421052631579,1,26
2023-24,23,Arsenal,38,19,19,28,5,5,15,13,89,2.3421052631578947,91,29,62,2.3947368421052633,0.7631578947368421,657.0,227.0,17.289473684210527,5.973684210526316,34.55098934550989,18,0.47368421052631576,62.0,2.0,391.0,256.0,6.7368421052631575,0.7368421052631579,0.7894736842105263,0.6842105263157895,2,0
2023-24,23,Liverpool,38,19,19,24,10,4,15,9,82,2.1578947368421053,86,41,45,2.263157894736842,1.0789473684210527,790.0,277.0,20.789473684210527,7.2894736842105265,35.063291139240505,10,0.2631578947368421,65.0,5.0,462.0,287.0,7.552631578947368,0.631578947368421,0.7894736842105263,0.47368421052631576,3,24
2023-24,23,Aston Villa,38,19,19,20,8,10,12,8,68,1.7894736842105263,76,61,15,2.0,1.605263157894737,514.0,190.0,13.526315789473685,5.0,36.964980544747085,8,0.21052631578947367,94.0,2.0,413.0,233.0,6.131578947368421,0.5263157894736842,0.631578947368421,0.42105263157894735,4,1
2023-24,23,Tottenham,38,19,19,20,6,12,13,7,66,1.736842105263158,74,61,13,1.9473684210526316,1.605263157894737,582.0,214.0,15.31578947368421,5.631578947368421,36.769759450171826,7,0.18421052631578946,88.0,4.0,425.0,235.0,6.184210526315789,0.5263157894736842,0.6842105263157895,0.3684210526315789,5,40
2023-24,23,Chelsea,38,19,19,18,9,11,11,7,63,1.6578947368421053,77,63,14,2.026315789473684,1.6578947368421053,548.0,215.0,14.421052631578947,5.657894736842105,39.23357664233576,8,0.21052631578947367,104.0,3.0,445.0,203.0,5.342105263157895,0.47368421052631576,0.5789473684210527,0.3684210526315789,6,13
2023-24,23,Newcastle,38,19,19,18,6,14,12,6,60,1.5789473684210527,85,62,23,2.236842105263158,1.631578947368421,551.0,213.0,14.5,5.605263157894737,38.65698729582577,10,0.2631578947368421,76.0,1.0,385.0,193.0,5.078947368421052,0.47368421052631576,0.631578947368421,0.3157894736842105,7,29
2023-24,23,Man United,38,19,19,18,6,14,10,8,60,1.5789473684210527,57,58,-1,1.5,1.5263157894736843,550.0,193.0,14.473684210526315,5.078947368421052,35.090909090909086,9,0.23684210526315788,80.0,1.0,398.0,226.0,5.947368421052632,0.47368421052631576,0.5263157894736842,0.42105263157894735,8,27
2023-24,23,West Ham,38,19,19,14,10,14,7,7,52,1.368421052631579,60,74,-14,1.5789473684210527,1.9473684210526316,450.0,150.0,11.842105263157896,3.9473684210526314,33.33333333333333,5,0.13157894736842105,76.0,3.0,390.0,168.0,4.421052631578948,0.3684210526315789,0.3684210526315789,0.3684210526315789,9,43
2023-24,23,Crystal Palace,38,19,19,13,10,15,8,5,49,1.2894736842105263,57,58,-1,1.5,1.5263157894736843,456.0,169.0,12.0,4.447368421052632,37.06140350877193,10,0.2631578947368421,69.0,2.0,456.0,178.0,4.684210526315789,0.34210526315789475,0.42105263157894735,0.2631578947368421,10,15
2023-24,23,Brighton,38,19,19,12,12,14,8,4,48,1.263157894736842,55,62,-7,1.4473684210526316,1.631578947368421,562.0,208.0,14.789473684210526,5.473684210526316,37.01067615658363,6,0.15789473684210525,89.0,3.0,414.0,206.0,5.421052631578948,0.3157894736842105,0.42105263157894735,0.21052631578947367,11,9
2023-24,23,Everton,38,19,19,13,9,16,8,5,48,1.263157894736842,40,51,-11,1.0526315789473684,1.3421052631578947,507.0,162.0,13.342105263157896,4.2631578947368425,31.952662721893493,13,0.34210526315789475,79.0,1.0,457.0,185.0,4.868421052631579,0.34210526315789475,0.42105263157894735,0.2631578947368421,12,17
2023-24,23,Bournemouth,38,19,19,13,9,16,7,6,48,1.263157894736842,54,67,-13,1.4210526315789473,1.763157894736842,542.0,185.0,14.263157894736842,4.868421052631579,34.132841328413285,9,0.23684210526315788,80.0,3.0,506.0,236.0,6.2105263157894735,0.34210526315789475,0.3684210526315789,0.3157894736842105,13,6
2023-24,23,Fulham,38,19,19,13,8,17,9,4,47,1.236842105263158,55,61,-6,1.4473684210526316,1.605263157894737,500.0,178.0,13.157894736842104,4.684210526315789,35.6,10,0.2631578947368421,77.0,4.0,384.0,212.0,5.578947368421052,0.34210526315789475,0.47368421052631576,0.21052631578947367,14,18
2023-24,23,Wolves,38,19,19,13,7,18,8,5,46,1.2105263157894737,50,65,-15,1.3157894736842106,1.7105263157894737,427.0,159.0,11.236842105263158,4.184210526315789,37.23653395784544,5,0.13157894736842105,98.0,4.0,477.0,158.0,4.157894736842105,0.34210526315789475,0.42105263157894735,0.2631578947368421,15,45
2023-24,23,Brentford,38,19,19,10,9,19,5,5,39,1.0263157894736843,56,65,-9,1.4736842105263157,1.7105263157894737,473.0,172.0,12.447368421052632,4.526315789473684,36.36363636363637,7,0.18421052631578946,88.0,2.0,384.0,185.0,4.868421052631579,0.2631578947368421,0.2631578947368421,0.2631578947368421,16,8
2023-24,23,Nott'm Forest,38,19,19,9,9,20,5,4,36,0.9473684210526315,49,67,-18,1.2894736842105263,1.763157894736842,451.0,148.0,11.868421052631579,3.8947368421052633,32.8159645232816,4,0.10526315789473684,75.0,3.0,428.0,148.0,3.8947368421052633,0.23684210526315788,0.2631578947368421,0.21052631578947367,17,31
2023-24,23,Luton,38,19,19,6,8,24,4,2,26,0.6842105263157895,52,85,-33,1.368421052631579,2.236842105263158,431.0,141.0,11.342105263157896,3.710526315789474,32.71461716937355,2,0.05263157894736842,71.0,0.0,443.0,204.0,5.368421052631579,0.15789473684210525,0.21052631578947367,0.10526315789473684,18,25
2023-24,23,Burnley,38,19,19,5,9,24,2,3,24,0.631578947368421,41,78,-37,1.0789473684210527,2.0526315789473686,433.0,142.0,11.394736842105264,3.736842105263158,32.79445727482679,2,0.05263157894736842,71.0,7.0,427.0,181.0,4.7631578947368425,0.13157894736842105,0.10526315789473684,0.15789473684210525,19,10
2023-24,23,Sheffield United,38,19,19,3,7,28,2,1,16,0.42105263157894735,35,104,-69,0.9210526315789473,2.736842105263158,368.0,129.0,9.68421052631579,3.3947368421052633,35.05434782608695,1,0.02631578947368421,93.0,5.0,423.0,142.0,3.736842105263158,0.07894736842105263,0.10526315789473684,0.05263157894736842,20,35
2024-25,24,Liverpool,38,19,19,25,9,4,14,11,84,2.210526315789474,86,41,45,2.263157894736842,1.0789473684210527,648.0,231.0,17.05263157894737,6.078947368421052,35.648148148148145,14,0.3684210526315789,64.0,3.0,430.0,253.0,6.657894736842105,0.6578947368421053,0.7368421052631579,0.5789473684210527,1,24
2024-25,24,Arsenal,38,19,19,20,14,4,11,9,74,1.9473684210526316,69,34,35,1.8157894736842106,0.8947368421052632,547.0,188.0,14.394736842105264,4.947368421052632,34.36928702010969,13,0.34210526315789475,64.0,6.0,400.0,251.0,6.605263157894737,0.5263157894736842,0.5789473684210527,0.47368421052631576,2,0
2024-25,24,Man City,38,19,19,21,8,9,13,8,71,1.868421052631579,72,44,28,1.894736842105263,1.1578947368421053,607.0,217.0,15.973684210526315,5.7105263157894735,35.749588138385505,13,0.34210526315789475,57.0,2.0,287.0,253.0,6.657894736842105,0.5526315789473685,0.6842105263157895,0.42105263157894735,3,26
2024-25,24,Chelsea,38,19,19,20,9,9,12,8,69,1.8157894736842106,64,43,21,1.6842105263157894,1.131578947368421,595.0,218.0,15.657894736842104,5.7368421052631575,36.63865546218487,11,0.2894736842105263,98.0,2.0,436.0,236.0,6.2105263157894735,0.5263157894736842,0.631578947368421,0.42105263157894735,4,13
2024-25,24,Newcastle,38,19,19,20,6,12,12,8,66,1.736842105263158,68,47,21,1.7894736842105263,1.236842105263158,524.0,174.0,13.789473684210526,4.578947368421052,33.20610687022901,13,0.34210526315789475,68.0,1.0,394.0,218.0,5.7368421052631575,0.5263157894736842,0.631578947368421,0.42105263157894735,5,29
2024-25,24,Aston Villa,38,19,19,19,9,10,11,8,66,1.736842105263158,58,51,7,1.5263157894736843,1.3421052631578947,484.0,170.0,12.736842105263158,4.473684210526316,35.12396694214876,9,0.23684210526315788,72.0,4.0,406.0,232.0,6.105263157894737,0.5,0.5789473684210527,0.42105263157894735,6,1
2024-25,24,Nott'm Forest,38,19,19,19,8,11,9,10,65,1.7105263157894737,58,46,12,1.5263157894736843,1.2105263157894737,463.0,166.0,12.18421052631579,4.368421052631579,35.85313174946004,13,0.34210526315789475,85.0,2.0,391.0,160.0,4.2105263157894735,0.5,0.47368421052631576,0.5263157894736842,7,31
2024-25,24,Brighton,38,19,19,16,13,9,8,8,61,1.605263157894737,66,59,7,1.736842105263158,1.5526315789473684,533.0,191.0,14.026315789473685,5.026315789473684,35.834896810506564,8,0.21052631578947367,72.0,3.0,438.0,189.0,4.973684210526316,0.42105263157894735,0.42105263157894735,0.42105263157894735,8,9
2024-25,24,Bournemouth,38,19,19,15,11,12,8,7,56,1.4736842105263157,58,46,12,1.5263157894736843,1.2105263157894737,580.0,202.0,15.263157894736842,5.315789473684211,34.82758620689655,9,0.23684210526315788,97.0,3.0,514.0,229.0,6.026315789473684,0.39473684210526316,0.42105263157894735,0.3684210526315789,9,6
2024-25,24,Brentford,38,19,19,16,8,14,9,7,56,1.4736842105263157,66,57,9,1.736842105263158,1.5,441.0,184.0,11.605263157894736,4.842105263157895,41.723356009070294,8,0.21052631578947367,62.0,1.0,319.0,175.0,4.605263157894737,0.42105263157894735,0.47368421052631576,0.3684210526315789,10,8
2024-25,24,Fulham,38,19,19,15,9,14,7,8,54,1.4210526315789473,54,54,0,1.4210526315789473,1.4210526315789473,521.0,173.0,13.710526315789474,4.552631578947368,33.20537428023032,5,0.13157894736842105,80.0,2.0,432.0,205.0,5.394736842105263,0.39473684210526316,0.3684210526315789,0.42105263157894735,11,18
2024-25,24,Crystal Palace,38,19,19,13,14,11,6,7,53,1.394736842105263,51,51,0,1.3421052631578947,1.3421052631578947,516.0,186.0,13.578947368421053,4.894736842105263,36.04651162790697,11,0.2894736842105263,75.0,4.0,417.0,172.0,4.526315789473684,0.34210526315789475,0.3157894736842105,0.3684210526315789,12,15
2024-25,24,Everton,38,19,19,11,15,12,5,6,48,1.263157894736842,42,44,-2,1.105263157894737,1.1578947368421053,405.0,144.0,10.657894736842104,3.789473684210526,35.55555555555556,12,0.3157894736842105,80.0,2.0,430.0,156.0,4.105263157894737,0.2894736842105263,0.2631578947368421,0.3157894736842105,13,17
2024-25,24,West Ham,38,19,19,11,10,17,5,6,43,1.131578947368421,46,62,-16,1.2105263157894737,1.631578947368421,476.0,146.0,12.526315789473685,3.8421052631578947,30.672268907563026,7,0.18421052631578946,78.0,3.0,443.0,154.0,4.052631578947368,0.2894736842105263,0.2631578947368421,0.3157894736842105,14,43
2024-25,24,Man United,38,19,19,11,9,18,7,4,42,1.105263157894737,44,54,-10,1.1578947368421053,1.4210526315789473,527.0,174.0,13.868421052631579,4.578947368421052,33.017077798861486,10,0.2631578947368421,83.0,3.0,413.0,200.0,5.2631578947368425,0.2894736842105263,0.3684210526315789,0.21052631578947367,15,27
2024-25,24,Wolves,38,19,19,12,6,20,6,6,42,1.105263157894737,54,69,-15,1.4210526315789473,1.8157894736842106,431.0,160.0,11.342105263157896,4.2105263157894735,37.12296983758701,8,0.21052631578947367,74.0,2.0,480.0,149.0,3.9210526315789473,0.3157894736842105,0.3157894736842105,0.3157894736842105,16,45
2024-25,24,Tottenham,38,19,19,11,5,22,6,5,38,1.0,64,65,-1,1.6842105263157894,1.7105263157894737,497.0,185.0,13.078947368421053,4.868421052631579,37.223340040241446,6,0.15789473684210525,70.0,1.0,446.0,243.0,6.394736842105263,0.2894736842105263,0.3157894736842105,0.2631578947368421,17,40
2024-25,24,Leicester,38,19,19,6,7,25,4,2,25,0.6578947368421053,33,80,-47,0.868421052631579,2.1052631578947367,335.0,111.0,8.81578947368421,2.9210526315789473,33.134328358208954,3,0.07894736842105263,87.0,0.0,420.0,141.0,3.710526315789474,0.15789473684210525,0.21052631578947367,0.10526315789473684,18,23
2024-25,24,Ipswich,38,19,19,4,10,24,1,3,22,0.5789473684210527,36,82,-46,0.9473684210526315,2.1578947368421053,376.0,127.0,9.894736842105264,3.3421052631578947,33.77659574468085,2,0.05263157894736842,84.0,5.0,430.0,145.0,3.8157894736842106,0.10526315789473684,0.05263157894736842,0.15789473684210525,19,21
2024-25,24,Southampton,38,19,19,2,6,30,1,1,12,0.3157894736842105,26,86,-60,0.6842105263157895,2.263157894736842,343.0,111.0,9.026315789473685,2.9210526315789473,32.36151603498542,3,0.07894736842105263,89.0,3.0,459.0,152.0,4.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,20,36
